ordinal,pageid,namespace,kind,title,revid,parentid,timestamp,mediawiki_sha1,wikitext_bytes
316,168429,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Quotientenkörper/Universelle Eigenschaft/Fakt/Faktreferenznummer,1068084,1068083,2026-01-31T09:35:57Z,35cc0232bdb3c1a401724d980b42598e9d8b23b5,49
317,166515,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/R/Projektiver Abschluss/Homogene Gleichungen/Aufgabe/Aufgabereferenznummer,1068464,1067394,2026-02-02T08:47:47Z,8e0783a4f7b8f9f15d1df9b90fe857fe037127ad,49
318,166480,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Rationale Funktion/X/Graph/Parametrisierung des Abschlusses/Bemerkung/Bemerkungreferenznummer,1051471,0,2025-08-18T08:46:30Z,f318a17f87a2491f50639f9cdc08579695b669a2,50
319,166523,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Rationale Kurvenparametrisierung/Fortsetzung auf projektive Gerade/Fakt/Faktreferenznummer,1051517,0,2025-08-18T08:55:00Z,5bfad98291c480d8e681b6773a7fba08618c292a,45
320,167310,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Restklassenringe (Z)/p prim/Quadratsumme/Aufgabe/Aufgabereferenznummer,1057125,0,2025-10-31T11:44:36Z,90a2e620565cb5621ff330cd9e0ff50f20a9fd83,79
321,166493,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Ring/Maximales Ideale/Restekörper/Aufgabe/Aufgabereferenznummer,1062215,1051484,2025-12-11T13:08:44Z,42edaa0e2ecc8340368cd9b8807f4fa7241c3a99,48
322,166481,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Satz von Bézout/Graph zweier Polynome/Beispiel/Beispielreferenznummer,1107584,1051472,2026-07-16T17:40:14Z,615559d9ca8a218c284aac7e01853a7a42307b7c,49
323,166482,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Satz von Bézout/ZY^2-X^3 und (X-Z)^2+Y^2-1/Beispiel/Beispielreferenznummer,1107585,1051473,2026-07-16T17:40:26Z,6215d77dd5cad20acae0871df670a1d4fe829d64,49
324,166372,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Schnitt von zwei Zylindern/Projektion auf Flächen/Charakterisierung der Bilder/Aufgabe/Aufgabereferenznummer,1057981,1051308,2025-11-07T07:49:47Z,58215f980a835cfbe0bacb0c7121e9df27019f9d,48
325,168392,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Schnittmultiplizität/Graphen/Differenz/Aufgabe/Aufgabereferenznummer,1067862,1067861,2026-01-30T10:03:07Z,d60e597fd7404dda8c947e68e40eaeed49603aa0,48
326,166529,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Schnitttheorie von Kurven/Satz von Bézout/Dimension von Stufe im homogenen Restklassenring/Fakt/Faktreferenznummer,1107583,1051524,2026-07-16T17:39:35Z,42dc26e4aebf3b43358b353119a74e7fffc18865,46
327,166530,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Schnitttheorie von Kurven/Satz von Bézout/Fakt/Faktreferenznummer,1107586,1051525,2026-07-16T17:40:41Z,dfa4c281b75fa1814a6352996a7e4fedfc103f26,45
328,166483,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Schnitttheorie von Kurven/Satz von Bézout/Injektivität der Multiplikation mit Z im homogenen Restklassenring/Fakt/Faktreferenznummer,1106730,1051474,2026-07-12T11:45:19Z,e3ec1323c7c8dd3d09a05154b0d94745b9221619,46
329,166742,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Stetige Abbildung/Bild eines kompakten Raumes/Kompakt/Fakt/Faktreferenznummer,1051824,0,2025-08-18T10:57:12Z,d3db1998a9b6df3ea941bd0cb4ecdd9d01450514,90
330,166389,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Stetige Funktionen/R/Teilmenge/Ideal/Aufgabe/Aufgabereferenznummer,1068454,1051345,2026-02-02T08:46:27Z,c453d21745d9d10f702e4c57038ced6ea706d858,49
331,166745,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Tangentialabbildung/Punktweise/Elementare Eigenschaften/Fakt/Faktreferenznummer,1051833,0,2025-08-18T11:08:13Z,e0a49f4149fc968ec242c4c59943ee1037b1a740,83
332,165889,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 1,1108084,1055438,2026-07-20T08:57:22Z,f27b0f728e94e8c93cae91c77c898cc65318c41d,3571
333,165984,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 1/kontrolle,1033030,0,2025-08-11T13:55:46Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
334,165954,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 1/latex,1033000,0,2025-08-11T13:50:46Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
335,165899,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 10,1051326,1032944,2025-08-18T07:56:09Z,2635c363f022af1e0603447bbac65bfe71e87a46,1331
336,165993,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 10/kontrolle,1033040,0,2025-08-11T13:57:16Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
337,165963,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 10/latex,1033009,0,2025-08-11T13:52:16Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
338,165900,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 11,1051329,1032945,2025-08-18T07:58:01Z,33f81e0bf65b5b23de1c5798adf4a93282354d82,1642
339,165994,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 11/kontrolle,1033041,0,2025-08-11T13:57:26Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
340,165964,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 11/latex,1033010,0,2025-08-11T13:52:26Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
341,165901,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 12,1112280,1059462,2026-08-21T08:02:32Z,7273d05cc557ce9421f7cc42b6f70b8b28ba57e2,5104
342,165995,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 12/kontrolle,1033042,0,2025-08-11T13:57:36Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
343,165965,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 12/latex,1033011,0,2025-08-11T13:52:36Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
344,165902,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 13,1112285,1051335,2026-08-21T08:10:43Z,21738279d828654cee2399253d3c1763db6476a6,1770
345,165996,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 13/kontrolle,1033043,0,2025-08-11T13:57:46Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
346,165966,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 13/latex,1033012,0,2025-08-11T13:52:46Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
347,165903,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 14,1051343,1032948,2025-08-18T08:06:49Z,5bc2e2c3db815edeb4f10640564c8cd793de74a8,2360
348,165997,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 14/kontrolle,1033044,0,2025-08-11T13:57:56Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
349,165967,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 14/latex,1033013,0,2025-08-11T13:52:56Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
350,165904,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 15,1051357,1032949,2025-08-18T08:08:44Z,72949885b4a089a2f30ea68019ce98ea55d1939d,4131
351,165998,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 15/kontrolle,1033045,0,2025-08-11T13:58:06Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
352,165968,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 15/latex,1033014,0,2025-08-11T13:53:06Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
353,165905,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 16,1060232,1052923,2025-11-29T13:15:50Z,59d50c0b858c5aa9b4a4be3b54c7336553e04482,2048
354,165999,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 16/kontrolle,1033046,0,2025-08-11T13:58:16Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
355,165969,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 16/latex,1033015,0,2025-08-11T13:53:16Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
356,165906,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 17,1112301,1051376,2026-08-21T08:52:16Z,da4e92351c0197e66d117d85306d1578900dc81b,627
357,166000,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 17/kontrolle,1033047,0,2025-08-11T13:58:26Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
358,165970,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 17/latex,1033016,0,2025-08-11T13:53:26Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
359,165907,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 18,1051383,1032952,2025-08-18T08:13:31Z,a30ad183e1e879bf7fec6ce414cbfad149b89bb1,345
360,166001,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 18/kontrolle,1033048,0,2025-08-11T13:58:36Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
361,165971,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 18/latex,1033017,0,2025-08-11T13:53:36Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
362,165908,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 19,1051386,1032953,2025-08-18T08:16:13Z,d256e22d3ab01cb721aa6dd2162e54aebd5789c1,939
363,166002,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 19/kontrolle,1033049,0,2025-08-11T13:58:46Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
364,165972,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 19/latex,1033018,0,2025-08-11T13:53:46Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
365,165891,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 2,1055217,1055215,2025-10-10T09:51:04Z,be3bd8706fc4945584860560ee832690f17184ab,641
366,165985,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 2/kontrolle,1033031,0,2025-08-11T13:55:56Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
367,165955,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 2/latex,1033001,0,2025-08-11T13:50:56Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
368,165909,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 20,1112311,1062470,2026-08-21T09:10:26Z,74eb303dc659cb8131aaaee6948962210f063f4e,2184
369,166003,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 20/kontrolle,1033050,0,2025-08-11T13:58:56Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
370,165973,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 20/latex,1033019,0,2025-08-11T13:53:56Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
371,165910,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 21,1112312,1051390,2026-08-21T09:27:05Z,05c51f6e29f6ec12aef400195396ca517924b094,3241
372,166004,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 21/kontrolle,1033051,0,2025-08-11T13:59:06Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
373,165974,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 21/latex,1033020,0,2025-08-11T13:54:06Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
374,165911,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 22,1051397,1032956,2025-08-18T08:21:20Z,907644dc696a39dc2462e100fe3dd1f8a452fd8a,401
375,166005,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 22/kontrolle,1033052,0,2025-08-11T13:59:16Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
376,165975,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 22/latex,1033021,0,2025-08-11T13:54:16Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
377,165912,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 23,1112318,1051403,2026-08-21T09:42:07Z,a38160a106cf39298b3f2cb23f7880e05a5a86f7,3363
378,166006,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 23/kontrolle,1033053,0,2025-08-11T13:59:26Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
379,165976,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 23/latex,1033022,0,2025-08-11T13:54:26Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
380,165913,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 24,1064164,1051409,2026-01-07T17:24:59Z,6664c8a0c9cd971d7999ee853c466633888104be,2138
381,166007,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 24/kontrolle,1033054,0,2025-08-11T13:59:36Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
382,165977,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 24/latex,1033023,0,2025-08-11T13:54:36Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
383,165914,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 25,1051417,1032959,2025-08-18T08:25:41Z,db28bc8b7447473a68ac1077da738c3ed0654727,243
384,166008,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 25/kontrolle,1033055,0,2025-08-11T13:59:46Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
385,165978,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 25/latex,1033024,0,2025-08-11T13:54:46Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
386,165915,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 26,1073335,1068561,2026-02-24T15:57:20Z,be05a70d404af644b760e09f58e01842323cc0b8,960
387,166009,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 26/kontrolle,1033056,0,2025-08-11T13:59:56Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
388,165979,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 26/latex,1033025,0,2025-08-11T13:54:56Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
389,165916,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 27,1052924,1051440,2025-08-28T06:38:38Z,2159a75507b1027a8a3952490d11caa49f23b20a,1409
390,166010,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 27/kontrolle,1033057,0,2025-08-11T14:00:06Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
391,165980,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 27/latex,1033026,0,2025-08-11T13:55:06Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
392,165917,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 28,1112331,1052925,2026-08-21T10:22:56Z,f246c66d8831857ecc2778aa783f604598fc21fc,1429
393,166011,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 28/kontrolle,1033058,0,2025-08-11T14:00:16Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
394,165981,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 28/latex,1033027,0,2025-08-11T13:55:16Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
395,165918,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 29,1067373,1067371,2026-01-27T10:01:36Z,1543b7c0ad70b4a659d12ee8413be4485ad8ef94,2061
396,166012,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 29/kontrolle,1033059,0,2025-08-11T14:00:26Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
397,165982,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 29/latex,1033028,0,2025-08-11T13:55:26Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
398,165892,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 3,1052207,1051265,2025-08-27T11:33:02Z,9ce92720a5f22f16453faa79345392063318ee86,2042
399,165986,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 3/kontrolle,1033032,0,2025-08-11T13:56:06Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
400,165956,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 3/latex,1033002,0,2025-08-11T13:51:06Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
401,165919,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 30,1112570,1051456,2026-08-21T16:12:37Z,340e929286adf3a024e5efaf8b7f11876e47a049,738
402,166013,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 30/kontrolle,1033060,0,2025-08-11T14:00:36Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
403,165983,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 30/latex,1033029,0,2025-08-11T13:55:36Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
404,165893,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 4,1112250,1056163,2026-08-20T16:46:15Z,5931f665f4ab4e6180050ddde5164d5edc94e37a,1197
405,165987,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 4/kontrolle,1033034,0,2025-08-11T13:56:16Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
406,165957,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 4/latex,1033003,0,2025-08-11T13:51:16Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
407,165894,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 5,1051269,1032939,2025-08-18T07:26:27Z,31f879dfdf7a47a2387eb3fa1200ae7918cc205e,598
408,165988,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 5/kontrolle,1033035,0,2025-08-11T13:56:26Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
409,165958,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 5/latex,1033004,0,2025-08-11T13:51:26Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
410,165895,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 6,1112253,1057037,2026-08-20T16:51:19Z,5b0f6515a3cd3c8079cef3862b8d182c6549dcf9,2872
411,165989,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 6/kontrolle,1033036,0,2025-08-11T13:56:36Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
412,165959,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 6/latex,1033005,0,2025-08-11T13:51:36Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
413,165896,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 7,1057689,1057688,2025-11-04T10:20:33Z,482eacab21b84870389c23a5faac8493768fd522,1445
414,165990,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 7/kontrolle,1033037,0,2025-08-11T13:56:46Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
415,165960,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 7/latex,1033006,0,2025-08-11T13:51:46Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
416,165897,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 8,1051293,1032942,2025-08-18T07:32:25Z,f84804863234f9cbcd9f9c06f334e60a8bde42fa,527
417,165991,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 8/kontrolle,1033038,0,2025-08-11T13:56:56Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
418,165961,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 8/latex,1033007,0,2025-08-11T13:51:56Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
419,165898,106,lecture,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 9,1112241,1073527,2026-08-20T16:29:07Z,2a702891ae21267751c7900639ef3828faf949c2,3162
420,165992,106,lecture_control,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 9/kontrolle,1033039,0,2025-08-11T13:57:06Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
421,165962,106,lecture_latex,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung 9/latex,1033008,0,2025-08-11T13:52:06Z,3034e92c1843eab298fb5f6f859d2c89cf824d61,9
422,165887,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesung/Fuß,1032932,0,2025-08-11T13:39:46Z,8fbfbd4087c4235b5b2d95c55b7d805d5dae149d,1011
423,165858,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesungen,1068473,1032900,2026-02-02T08:49:40Z,1a3d27f1a8ef3eb8ea4f13a08f0e8cda4e73723f,546
424,165871,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesungsaufzählung,1112657,1068474,2026-08-21T16:28:06Z,3f1285e39d46a8aabc4b4e95b53c46c9d902422e,1206
425,165873,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesungsaufzählung/kontrolle,1032918,0,2025-08-11T13:35:26Z,b4fb7a17c1cd89774d7dbd81e7be5e7a5a6c6d9b,13
426,165872,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesungsaufzählung/latex,1032917,0,2025-08-11T13:35:06Z,e121c347245952acb8319453341941189f158088,79
427,168478,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesungsaufzählung/Vorlesungstitellatex,1068539,0,2026-02-02T12:56:53Z,c7e4a1dd554c1a0753c5ea2fa5c5cf056326966d,73
428,165885,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Vorlesungsgestaltung,1032930,0,2025-08-11T13:39:26Z,8842223dc4805ab2598ed30647381ee75d52522b,393
429,166380,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Zahlentheorie/Summe von Quadraten/Charakterisierung/Fakt/Faktreferenznummer,1051320,0,2025-08-18T07:51:35Z,0f927ca411e58a62b9135811b91ec24cfcb7cad1,75
430,166452,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Zariski-Filter/Irreduzibler Filter ist durch D(f) bestimmt/Aufgabe/Aufgabereferenznummer,1051435,0,2025-08-18T08:28:38Z,bf06847ca97a7ff6518102b4d93fcaaa6543b58c,48
431,166356,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Zariski-Topologie/Affiner Raum/Offene Mengen sind dicht/Aufgabe/Aufgabereferenznummer,1061789,1051287,2025-12-08T09:48:46Z,bc081e10e0b2f98986bcbfc88be672c6cc27683f,48
432,166350,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Zariski-Topologie/Polynomiale Abbildung/Abschluss von Bild/Aufgabe/Aufgabereferenznummer,1064863,1051280,2026-01-13T11:14:45Z,bb79901d5fc1fd8333827454b4ea9294e28e294a,48
433,168393,106,course_local_other,Kurs:Algebraische Kurven (Osnabrück 2025-2026)/Zwei Polynome in einer Variablen/Graph/Restklassenring/Aufgabe/Aufgabereferenznummer,1067868,0,2026-01-30T10:10:30Z,b1f9bc0de0c025f1af74d2ee0cd0dc60b76c0e9f,48
